ns1:Ejercicio;ns1:DepartamentoCodigo;ns1:SeccionalPolicialCodigo;ns1:AreaSupervision;ns1:AreaEnumeracion;ns1:ActividadCodigo;ns1:GiroCodigo;ns1:NaturalezaJuridicaCodigo;ns1:EstratoCodigo;ns1:EspecieCodigo;ns1:TipoProduccionCodigo;ns1:Litros;ns1:CantidadTenedoresPorProduccionLeche
2021;4;15;504;504003;-;02;11;3;11;4;2190;1
2021;4;15;504;504004;-;02;5;3;11;2;437008;1
2021;4;15;504;504004;-;02;5;3;11;4;1095;1
2021;4;15;504;504004;-;02;5;3;11;5;1500;1
2021;4;15;504;504004;-;02;5;4;11;1;297000;1
2021;4;15;504;504004;-;02;5;4;11;2;2596610;5
2021;4;15;504;504004;-;02;5;4;11;4;20200;4
2021;4;15;504;504004;-;02;5;4;11;5;100950;4
2021;4;15;504;504004;-;02;5;5;11;2;3675823;7
2021;4;15;504;504004;-;02;5;5;11;4;12100;5
2021;4;15;504;504004;-;02;5;5;11;5;169700;6
2021;4;15;504;504004;-;02;8;4;11;2;1872494;2
2021;4;15;504;504004;-;02;8;4;11;4;120360;2
2021;4;15;504;504004;-;02;8;4;11;5;661250;2
2021;4;15;504;504004;-;02;11;3;11;2;542859;1
2021;4;15;504;504004;-;02;11;3;11;4;7000;1
2021;4;15;504;504004;-;02;11;3;11;5;95000;1
2021;4;15;504;504004;-;02;11;5;11;1;1158280;1
2021;4;15;504;504004;-;02;11;5;11;2;1357094;1
2021;4;15;504;504004;-;02;11;5;11;4;4490;2
2021;4;15;504;504004;-;02;11;5;11;5;62100;2
2021;4;15;504;504004;-;02;12;3;11;2;630402;1
2021;4;15;504;504004;-;02;12;3;11;4;1800;1
2021;4;15;504;504004;-;02;12;3;11;5;15000;1
2021;4;15;504;504005;-;02;5;3;11;2;433913;2
2021;4;15;504;504005;-;02;5;3;11;4;2135;2
2021;4;15;504;504005;-;02;5;3;11;5;4750;2
2021;4;15;504;504005;-;02;5;4;11;1;278353;1
2021;4;15;504;504005;-;02;5;4;11;2;1191000;4
2021;4;15;504;504005;-;02;5;4;11;4;4180;4
2021;4;15;504;504005;-;02;5;4;11;5;34750;3
2021;4;15;504;504005;-;02;5;5;11;2;681393;2
2021;4;15;504;504005;-;02;5;5;11;4;2920;2
2021;4;15;504;504005;-;02;5;5;11;5;49750;2
2021;4;15;504;504005;-;02;5;6;11;2;3625224;1
2021;4;15;504;504005;-;02;5;6;11;4;730;1
2021;4;15;504;504005;-;02;5;6;11;5;239385;1
2021;4;15;504;504005;-;02;11;3;11;2;120992;1
2021;4;15;504;504005;-;02;11;3;11;4;1600;1
2021;4;15;504;504005;-;02;11;3;11;5;6800;1
2021;4;15;504;504005;-;02;11;4;11;2;3058865;3
2021;4;15;504;504005;-;02;11;4;11;4;6720;2
2021;4;15;504;504005;-;02;11;4;11;5;47500;3
2021;4;15;504;504005;-;02;11;5;11;2;1196379;1
2021;4;15;504;504005;-;03;5;4;11;2;60419;1
2021;4;15;504;504005;-;03;5;4;11;4;700;1
2021;4;15;504;504005;-;03;5;4;11;5;12300;1
2021;4;15;504;504007;-;01;5;4;11;2;449365;1
2021;4;15;504;504007;-;01;5;4;11;5;4000;1
2021;4;15;504;504007;-;02;5;2;11;2;241671;2
2021;4;15;504;504007;-;02;5;2;11;5;3000;1
2021;4;15;504;504007;-;02;5;5;11;4;2190;1
2021;4;15;504;504007;-;02;5;5;11;5;365000;1
2021;4;15;504;504007;-;02;5;6;11;2;5626735;2
2021;4;15;504;504007;-;02;5;6;11;4;4420;2
2021;4;15;504;504007;-;02;5;6;11;5;70585;2
2021;4;15;504;504007;-;02;11;2;11;2;272143;1
2021;4;15;504;504007;-;02;11;2;11;4;720;1
2021;4;15;504;504007;-;02;11;2;11;5;1900;1
2021;4;15;504;504007;-;02;11;4;11;2;343597;2
2021;4;15;504;504007;-;02;11;4;11;4;2200;1
2021;4;15;504;504007;-;02;11;4;11;5;19000;2
2021;4;15;504;504007;-;02;11;6;11;2;2097135;1
2021;4;15;504;504007;-;02;11;6;11;4;2300;1
2021;4;15;504;504007;-;02;11;6;11;5;140000;1
2021;4;15;504;504007;-;02;12;4;11;2;529027;1
2021;4;15;504;504007;-;02;12;4;11;4;1200;1
2021;4;15;504;504007;-;02;12;4;11;5;23000;1
2021;4;15;504;504007;-;40;11;2;4;4;300;1
2021;4;15;504;504007;-;40;11;2;4;5;600;1
2021;4;16;501;501002;-;02;13;2;11;3;28000;1
2021;4;16;504;504006;-;01;5;2;11;3;136000;1
2021;4;16;504;504006;-;01;5;2;11;4;1589;1
2021;4;16;504;504006;-;02;5;2;11;2;145000;1
2021;4;16;504;504006;-;02;5;3;11;2;196450;1
2021;4;16;504;504006;-;02;5;3;11;4;2000;1
2021;4;16;504;504006;-;02;5;3;11;5;7000;1
2021;4;16;504;504006;-;02;5;4;11;2;1261941;4
2021;4;16;504;504006;-;02;5;4;11;3;352000;2
2021;4;16;504;504006;-;02;5;4;11;4;4760;6
2021;4;16;504;504006;-;02;5;4;11;5;64300;6
2021;4;16;504;504006;-;02;8;5;11;2;2797560;1
2021;4;16;504;504006;-;02;8;5;11;4;9000;1
2021;4;16;504;504006;-;02;8;5;11;5;152455;1
2021;4;16;504;504006;-;02;11;2;11;2;96000;1
2021;4;16;504;504006;-;02;11;2;11;5;8000;1
2021;4;16;504;504006;-;02;11;4;11;2;687084;3
2021;4;16;504;504006;-;02;11;4;11;3;364871;1
2021;4;16;504;504006;-;02;11;4;11;4;5605;4
2021;4;16;504;504006;-;02;11;4;11;5;74080;4
2021;4;16;504;504006;-;02;11;5;11;2;756277;1
2021;4;16;504;504006;-;02;11;5;11;4;761;1
2021;4;16;504;504006;-;02;11;5;11;5;6374;1
2021;4;16;504;504006;-;02;12;3;11;3;185456;1
2021;4;16;504;504006;-;02;12;3;11;4;3650;1
2021;4;16;504;504006;-;02;12;3;11;5;5550;1
2021;4;16;506;506001;-;01;5;4;11;3;36240;1
2021;4;16;506;506001;-;01;5;4;11;4;600;1
2021;4;16;506;506001;-;02;5;4;11;2;260000;1
2021;4;16;506;506001;-;02;5;4;11;4;1000;1
2021;4;16;506;506001;-;02;5;4;11;5;12000;1
2021;4;16;506;506001;-;02;11;4;11;3;365000;1
2021;4;16;506;506001;-;02;11;4;11;4;5000;1
2021;4;16;506;506001;-;02;11;4;11;5;4000;1
2021;4;16;506;506001;-;02;11;5;11;2;474635;1
2021;4;16;506;506001;-;02;11;5;11;4;7000;1
2021;4;16;506;506001;-;02;11;5;11;5;70000;1
2021;4;16;506;506002;-;02;2;5;11;2;2120517;1
2021;4;16;506;506002;-;02;2;5;11;4;1500;1
2021;4;16;506;506002;-;02;2;5;11;5;74000;1
2021;4;16;506;506002;-;02;2;6;11;1;652572;1
2021;4;16;506;506002;-;02;2;6;11;4;3000;1
2021;4;16;506;506002;-;02;2;6;11;5;20000;1
2021;4;16;506;506002;-;02;5;2;11;2;60000;1
2021;4;16;506;506002;-;02;5;2;11;3;43630;1
2021;4;16;506;506002;-;02;5;2;11;4;1853;2
2021;4;16;506;506002;-;02;5;2;11;5;2000;1
2021;4;16;506;506002;-;02;5;3;11;1;43533;1
2021;4;16;506;506002;-;02;5;3;11;4;2500;1
2021;4;16;506;506002;-;02;5;3;11;5;27000;1
2021;4;16;506;506002;-;02;5;4;11;2;427245;1
2021;4;16;506;506002;-;02;5;4;11;4;1460;1
2021;4;16;506;506002;-;02;5;4;11;5;18250;1
2021;4;16;506;506002;-;02;5;5;11;2;1116309;2
2021;4;16;506;506002;-;02;5;5;11;4;2295;2
2021;4;16;506;506002;-;02;5;5;11;5;30500;2
2021;4;16;506;506002;-;02;8;5;11;2;164598;1
2021;4;16;506;506002;-;02;11;2;11;2;321685;1
2021;4;16;506;506002;-;02;11;2;11;4;1500;1
2021;4;16;506;506002;-;02;11;2;11;5;2200;1
2021;4;16;506;506002;-;02;11;3;11;2;710399;2
2021;4;16;506;506002;-;02;11;3;11;4;1825;2
2021;4;16;506;506002;-;02;11;3;11;5;15825;2
2021;4;16;506;506002;-;02;11;4;11;2;1687648;1
2021;4;16;506;506002;-;02;11;4;11;4;1825;1
2021;4;16;506;506002;-;02;11;4;11;5;36500;1
2021;4;16;506;506002;-;02;11;5;11;1;2595489;1
2021;4;16;506;506002;-;02;11;5;11;2;820062;1
2021;4;16;506;506002;-;02;11;5;11;4;2535;2
2021;4;16;506;506002;-;02;11;5;11;5;173380;2
2021;4;16;506;506002;-;02;12;5;11;2;1489825;1
2021;4;16;506;506002;-;02;12;5;11;4;1000;1
2021;4;16;506;506002;-;02;12;5;11;5;25000;1
2021;4;16;506;506007;-;02;5;3;11;1;307334;1
2021;4;16;506;506007;-;02;5;3;11;4;1500;1
2021;4;16;506;506007;-;02;5;3;11;5;15000;1
2021;4;16;506;506007;-;02;5;4;11;2;963000;2
2021;4;16;506;506007;-;02;5;4;11;4;2940;2
2021;4;16;506;506007;-;02;5;4;11;5;25000;1
2021;4;16;506;506007;-;02;5;5;11;2;1125773;1
2021;4;16;506;506007;-;02;5;5;11;4;3650;1
2021;4;16;506;506007;-;02;5;5;11;5;51100;1
2021;4;16;506;506007;-;02;11;2;11;1;212000;1
2021;4;16;506;506007;-;02;11;2;11;3;110800;1
2021;4;16;506;506007;-;02;11;2;11;4;1700;2
2021;4;16;506;506007;-;02;11;2;11;5;14000;2
2021;4;16;506;506007;-;02;11;3;11;3;390000;1
2021;4;16;506;506007;-;02;11;3;11;4;1000;1
2021;4;16;506;506007;-;02;11;3;11;5;19000;1
2021;4;16;506;506007;-;02;11;4;11;3;822000;3
2021;4;16;506;506007;-;02;11;4;11;4;5650;3
2021;4;16;506;506007;-;02;11;4;11;5;48000;3
2021;4;16;506;506007;-;02;11;5;11;2;344022;1
2021;4;16;506;506007;-;02;11;5;11;3;100000;1
2021;4;16;506;506007;-;02;11;5;11;4;3000;1
2021;4;16;506;506007;-;02;11;5;11;5;50000;1
2021;4;16;506;506008;-;01;5;2;11;3;135000;1
2021;4;16;506;506008;-;01;5;2;11;4;800;1
2021;4;16;506;506008;-;02;2;2;11;3;258480;1
2021;4;16;506;506008;-;02;2;2;11;4;720;1
2021;4;16;506;506008;-;02;2;2;11;5;3600;1
2021;4;16;506;506008;-;02;5;2;11;2;284000;1
2021;4;16;506;506008;-;02;5;2;11;3;18000;1
2021;4;16;506;506008;-;02;5;2;11;4;2010;2
2021;4;16;506;506008;-;02;5;2;11;5;18200;1
2021;4;16;506;506008;-;02;5;3;11;2;471522;2
2021;4;16;506;506008;-;02;5;3;11;4;3960;2
2021;4;16;506;506008;-;02;5;3;11;5;7385;2
2021;4;16;506;506008;-;02;5;4;11;2;609121;2
2021;4;16;506;506008;-;02;5;4;11;4;4000;2
2021;4;16;506;506008;-;02;5;4;11;5;72000;2
2021;4;16;506;506008;-;02;5;5;11;2;2580831;2
2021;4;16;506;506008;-;02;5;5;11;4;1520;2
2021;4;16;506;506008;-;02;5;5;11;5;34100;2
2021;4;16;506;506008;-;02;8;2;11;3;10000;1
2021;4;16;506;506008;-;02;8;2;11;4;200;1
2021;4;16;506;506008;-;02;8;5;11;2;837222;1
2021;4;16;506;506008;-;02;8;5;11;4;3000;1
2021;4;16;506;506008;-;02;8;5;11;5;25000;1
2021;4;16;506;506008;-;02;11;4;11;2;942200;1
2021;4;16;506;506008;-;02;11;4;11;4;2372;1
2021;4;16;506;506008;-;02;11;4;11;5;26400;1
2021;4;16;506;506008;-;02;11;5;11;1;3750664;1
2021;4;16;506;506008;-;02;11;5;11;2;1993036;2
2021;4;16;506;506008;-;02;11;5;11;4;14000;3
2021;4;16;506;506008;-;02;11;5;11;5;123000;3
2021;4;16;506;506008;-;02;14;4;11;2;710468;1
2021;4;16;506;506008;-;02;14;4;11;4;4000;1
2021;4;16;506;506008;-;02;14;4;11;5;33200;1
2021;4;16;506;506008;-;02;14;5;11;2;3061661;1
2021;4;16;506;506008;-;02;14;5;11;4;6189;1
2021;4;16;506;506008;-;02;14;5;11;5;22691;1
2021;4;17;503;503005;-;01;5;2;11;3;30000;1
2021;4;17;503;503005;-;01;5;2;11;4;2000;1
2021;4;17;503;503005;-;01;5;2;11;5;2000;1
2021;4;17;503;503005;-;01;5;4;11;2;141300;1
2021;4;17;503;503005;-;01;5;4;11;4;1200;1
2021;4;17;503;503005;-;01;5;4;11;5;3500;1
2021;4;17;503;503005;-;01;5;5;11;1;48516;1
2021;4;17;503;503005;-;01;5;5;11;4;1000;1
2021;4;17;503;503005;-;01;5;5;11;5;36500;1
2021;4;17;503;503005;-;02;2;7;11;2;2821958;1
2021;4;17;503;503005;-;02;2;7;11;4;7300;1
2021;4;17;503;503005;-;02;2;7;11;5;115000;1
2021;4;17;503;503005;-;02;5;2;11;3;29280;1
2021;4;17;503;503005;-;02;5;2;11;4;800;1
2021;4;17;503;503005;-;02;5;2;11;5;4100;1
2021;4;17;503;503005;-;02;5;3;11;3;607450;2
2021;4;17;503;503005;-;02;5;3;11;4;3600;2
2021;4;17;503;503005;-;02;5;3;11;5;9890;1
2021;4;17;503;503005;-;02;5;4;11;2;1175491;3
2021;4;17;503;503005;-;02;5;4;11;4;5100;2
2021;4;17;503;503005;-;02;5;4;11;5;47600;2
2021;4;17;503;503005;-;02;5;5;11;2;109500;1
2021;4;17;503;503005;-;02;5;5;11;4;1800;1
2021;4;17;503;503005;-;02;5;5;11;5;17630;1
2021;4;17;503;503005;-;02;11;2;11;3;94000;1
2021;4;17;503;503005;-;02;11;2;11;4;1000;1
2021;4;17;503;503005;-;02;11;2;11;5;2000;1
2021;4;17;503;503005;-;02;11;6;11;2;1379800;1
2021;4;17;503;503005;-;02;11;6;11;4;2190;1
2021;4;17;503;503005;-;02;11;6;11;5;29200;1
2021;4;17;503;503006;-;01;5;2;11;3;148980;1
2021;4;17;503;503006;-;01;5;2;11;4;1800;1
2021;4;17;503;503006;-;01;5;2;11;5;3200;1
2021;4;17;503;503006;-;01;5;3;11;2;113206;1
2021;4;17;503;503006;-;01;11;4;11;3;432000;1
2021;4;17;503;503006;-;01;11;4;11;4;1000;1
2021;4;17;503;503006;-;01;11;4;11;5;3000;1
2021;4;17;503;503006;-;01;11;5;11;3;19500;1
2021;4;17;503;503006;-;01;11;5;11;4;1500;1
2021;4;17;503;503006;-;01;11;7;11;2;538807;1
2021;4;17;503;503006;-;01;14;6;11;3;60000;1
2021;4;17;503;503006;-;01;14;6;11;4;1000;1
2021;4;17;503;503006;-;02;5;2;11;3;36500;1
2021;4;17;503;503006;-;02;5;2;11;4;360;1
2021;4;17;503;503006;-;02;5;2;11;5;1080;1
2021;4;17;503;503006;-;02;5;3;11;3;178690;1
2021;4;17;503;503006;-;02;5;3;11;4;2100;1
2021;4;17;503;503006;-;02;5;3;11;5;6900;1
2021;4;17;503;503006;-;02;5;4;11;1;220000;1
2021;4;17;503;503006;-;02;5;4;11;2;51514;1
2021;4;17;503;503006;-;02;5;4;11;3;478700;3
2021;4;17;503;503006;-;02;5;4;11;4;3600;5
2021;4;17;503;503006;-;02;5;4;11;5;24500;4
2021;4;17;503;503006;-;02;5;5;11;2;571000;1
2021;4;17;503;503006;-;02;5;6;11;1;3712582;1
2021;4;17;503;503006;-;02;5;6;11;4;9800;1
2021;4;17;503;503006;-;02;11;3;11;3;228800;1
2021;4;17;503;503006;-;02;11;3;11;4;1210;1
2021;4;17;503;503006;-;02;11;4;11;2;450000;1
2021;4;17;503;503006;-;02;11;4;11;4;1000;1
2021;4;17;503;503006;-;02;11;4;11;5;24000;1
2021;4;17;503;503006;-;02;11;5;11;2;2015787;1
2021;4;17;503;503006;-;02;11;5;11;4;400;1
2021;4;17;503;503006;-;02;11;5;11;5;14000;1
2021;4;17;503;503006;-;02;14;6;11;2;4138088;1
2021;4;17;503;503006;-;02;14;6;11;4;11900;1
2021;4;17;503;503006;-;02;14;6;11;5;198218;1
2021;4;17;503;503007;-;02;5;2;11;3;55000;1
2021;4;17;503;503007;-;02;5;2;11;4;365;1
2021;4;17;503;503007;-;02;11;2;11;3;68000;1
2021;4;17;503;503007;-;02;11;2;11;4;400;1
2021;4;17;503;503007;-;02;11;2;11;5;3600;1
2021;4;17;503;503007;-;02;11;3;11;3;91250;1
2021;4;17;503;503007;-;02;11;3;11;4;1000;1
2021;4;17;503;503007;-;02;11;4;11;2;658585;1
2021;4;17;503;503007;-;02;11;4;11;4;4000;1
2021;4;17;503;503007;-;02;11;4;11;5;13000;1
2021;4;17;505;505001;-;01;5;5;11;2;70000;1
2021;4;17;505;505001;-;01;5;5;11;4;2500;1
2021;4;17;505;505001;-;01;5;5;11;5;16000;1
2021;4;17;505;505001;-;01;5;6;11;3;180000;1
2021;4;17;505;505001;-;01;5;6;11;4;1800;1
2021;4;17;505;505001;-;01;5;6;11;5;25000;1
2021;4;17;505;505001;-;01;11;5;11;3;18000;1
2021;4;17;505;505001;-;01;11;5;11;4;1000;1
2021;4;17;505;505001;-;02;5;5;11;3;237250;1
2021;4;17;505;505001;-;02;5;5;11;4;1100;1
2021;4;17;505;505001;-;02;5;5;11;5;15800;1
2021;4;17;505;505001;-;02;11;2;11;3;48000;1
2021;4;17;505;505001;-;02;11;2;11;4;700;1
2021;4;17;505;505001;-;02;11;2;11;5;500;1
2021;4;17;505;505001;-;02;11;4;11;1;96350;1
2021;4;17;505;505001;-;02;11;4;11;4;1600;1
2021;4;17;505;505001;-;02;11;4;11;5;12000;1
2021;4;17;505;505001;-;02;14;4;11;2;800293;1
2021;4;17;505;505001;-;02;14;4;11;4;400;1
2021;4;17;505;505004;-;02;5;2;11;3;73000;1
2021;4;17;505;505004;-;02;5;2;11;4;730;1
2021;4;17;505;505004;-;02;5;4;11;2;284828;1
2021;4;17;505;505004;-;02;5;4;11;3;284700;1
2021;4;17;505;505004;-;02;5;4;11;4;1000;1
2021;4;17;505;505004;-;02;5;4;11;5;22500;2
2021;4;17;505;505004;-;02;5;5;11;3;365000;1
2021;4;17;505;505004;-;02;5;5;11;4;1095;1
2021;4;17;505;505004;-;02;5;5;11;5;36500;1
2021;4;17;505;505004;-;02;11;3;11;2;170100;1
2021;4;17;505;505004;-;02;11;3;11;4;1870;1
2021;4;17;505;505004;-;02;11;3;11;5;12200;1
2021;4;17;505;505004;-;02;11;4;11;2;691084;1
2021;4;17;505;505004;-;02;11;4;11;3;911750;2
2021;4;17;505;505004;-;02;11;4;11;4;4750;3
2021;4;17;505;505004;-;02;11;4;11;5;36000;1
2021;4;17;505;505004;-;02;11;5;11;2;178467;1
2021;4;17;505;505004;-;02;11;5;11;4;1000;1
2021;4;17;505;505004;-;02;11;5;11;5;30000;1
2021;4;17;505;505006;-;01;5;3;11;2;209910;1
2021;4;17;505;505006;-;01;5;3;11;4;1056;1
2021;4;17;505;505006;-;01;5;3;11;5;15780;1
2021;4;17;505;505006;-;02;5;5;11;1;1200000;1
2021;4;17;505;505006;-;02;5;5;11;3;496400;1
2021;4;17;505;505006;-;02;5;5;11;4;1000;1
2021;4;17;505;505006;-;02;5;5;11;5;10000;1
2021;4;17;505;505006;-;02;8;2;11;2;25657;1
2021;4;17;505;505006;-;02;8;2;11;4;365;1
2021;4;17;505;505006;-;02;8;2;11;5;10950;1
2021;4;17;505;505006;-;02;8;5;11;2;1575939;1
2021;4;17;505;505006;-;02;8;5;11;4;3700;1
2021;4;17;505;505006;-;02;8;5;11;5;22500;1
2021;4;17;506;506001;-;02;5;4;11;2;239579;1
2021;4;17;506;506001;-;02;5;4;11;4;600;1
2021;4;17;506;506001;-;02;5;4;11;5;43800;1
2021;4;17;506;506001;-;02;11;2;11;3;192850;1
2021;4;17;506;506001;-;02;11;2;11;4;1200;1
2021;4;17;506;506001;-;02;11;5;11;2;1247378;1
2021;4;17;506;506001;-;02;11;5;11;4;1825;1
2021;4;17;506;506001;-;02;11;5;11;5;21900;1
2021;4;18;505;505001;-;01;5;3;11;3;287500;2
2021;4;18;505;505001;-;01;5;3;11;4;1900;2
2021;4;18;505;505001;-;01;5;3;11;5;12500;2
2021;4;18;505;505001;-;01;11;2;11;3;108000;1
2021;4;18;505;505001;-;01;11;2;11;4;1000;1
2021;4;18;505;505001;-;01;11;2;11;5;9000;1
2021;4;18;505;505001;-;01;11;3;11;3;115000;1
2021;4;18;505;505001;-;01;11;3;11;4;1000;1
2021;4;18;505;505001;-;01;11;3;11;5;10000;1
2021;4;18;505;505001;-;01;11;5;11;3;295000;2
2021;4;18;505;505001;-;01;11;5;11;4;2500;2
2021;4;18;505;505001;-;01;11;5;11;5;18600;2
2021;4;18;505;505001;-;02;5;2;11;3;300000;1
2021;4;18;505;505001;-;02;5;2;11;4;1000;1
2021;4;18;505;505001;-;02;5;2;11;5;1000;1
2021;4;18;505;505001;-;02;5;4;11;2;23500;1
2021;4;18;505;505001;-;02;5;4;11;3;181000;2
2021;4;18;505;505001;-;02;5;4;11;4;1000;1
2021;4;18;505;505001;-;02;5;4;11;5;2500;1
2021;4;18;505;505001;-;02;11;5;11;3;260000;1
2021;4;18;505;505001;-;02;11;5;11;4;2500;1
2021;4;18;505;505001;-;02;11;5;11;5;7200;1
2021;4;18;505;505002;-;01;5;3;11;3;98000;1
2021;4;18;505;505002;-;01;5;3;11;4;1000;1
2021;4;18;505;505002;-;01;5;3;11;5;6500;1
2021;4;18;505;505002;-;01;11;3;11;3;717000;4
2021;4;18;505;505002;-;01;11;3;11;4;4000;4
2021;4;18;505;505002;-;01;11;3;11;5;43500;4
2021;4;18;505;505002;-;01;11;4;11;3;102000;1
2021;4;18;505;505002;-;01;11;4;11;4;1000;1
2021;4;18;505;505002;-;01;11;4;11;5;7000;1
2021;4;18;505;505002;-;01;11;6;11;3;21600;1
2021;4;18;505;505002;-;01;11;6;11;4;3100;1
2021;4;18;505;505002;-;02;5;5;11;3;500000;1
2021;4;18;505;505002;-;02;5;5;11;4;1500;1
2021;4;18;505;505002;-;02;5;5;11;5;25000;1
2021;4;18;505;505002;-;02;8;5;11;2;349702;1
2021;4;18;505;505002;-;02;11;3;11;3;115121;1
2021;4;18;505;505002;-;02;11;3;11;4;1000;1
2021;4;18;505;505002;-;02;11;3;11;5;10000;1
2021;4;18;505;505002;-;02;11;4;11;3;492700;1
2021;4;18;505;505002;-;02;11;4;11;4;900;1
2021;4;18;505;505002;-;02;11;4;11;5;12000;1
2021;4;18;505;505003;-;01;5;4;11;3;292000;2
2021;4;18;505;505003;-;01;5;4;11;4;2860;2
2021;4;18;505;505003;-;01;5;4;11;5;21650;2
2021;4;18;505;505003;-;02;5;2;11;3;110595;1
2021;4;18;505;505003;-;02;5;2;11;4;730;1
2021;4;18;505;505003;-;02;5;2;11;5;3650;1
2021;4;18;505;505003;-;02;5;3;11;2;182500;1
2021;4;18;505;505003;-;02;5;3;11;3;152000;1
2021;4;18;505;505003;-;02;5;3;11;4;1900;2
2021;4;18;505;505003;-;02;5;3;11;5;14700;2
2021;4;18;505;505003;-;02;5;4;11;3;155000;1
2021;4;18;505;505003;-;02;5;4;11;4;1000;1
2021;4;18;505;505003;-;02;8;6;11;2;1142837;1
2021;4;18;505;505003;-;02;8;6;11;3;951640;1
2021;4;18;505;505003;-;02;8;6;11;4;4400;1
2021;4;18;505;505003;-;02;8;6;11;5;41888;1
2021;4;18;505;505003;-;02;11;4;11;3;430646;2
2021;4;18;505;505003;-;02;11;4;11;4;1520;2
2021;4;18;505;505003;-;02;11;4;11;5;16824;2
2021;4;18;505;505003;-;02;11;5;11;2;230000;1
2021;4;18;505;505003;-;02;11;5;11;3;230000;1
2021;4;18;505;505003;-;02;11;5;11;4;700;1
2021;4;18;505;505003;-;02;11;5;11;5;22000;1
2021;4;18;505;505003;-;02;14;4;11;2;176000;1
2021;4;18;505;505003;-;02;14;4;11;4;1300;1
2021;4;18;505;505003;-;02;14;4;11;5;18000;1
2021;4;18;505;505005;-;01;5;4;11;3;145000;1
2021;4;18;505;505005;-;01;5;4;11;4;600;1
2021;4;18;505;505005;-;01;5;4;11;5;5000;1
2021;4;18;505;505005;-;01;8;3;11;3;179000;1
2021;4;18;505;505005;-;01;8;3;11;4;1000;1
2021;4;18;505;505005;-;01;11;2;11;3;18000;1
2021;4;18;505;505005;-;01;11;2;11;4;3000;1
2021;4;18;505;505005;-;01;11;5;11;3;217000;1
2021;4;18;505;505005;-;01;11;5;11;4;1800;1
2021;4;18;505;505005;-;01;11;5;11;5;10000;1
2021;4;18;505;505005;-;02;5;2;11;3;272460;2
2021;4;18;505;505005;-;02;5;2;11;4;1800;2
2021;4;18;505;505005;-;02;5;5;11;2;152900;1
2021;4;18;505;505005;-;02;5;5;11;4;25000;1
2021;4;18;505;505005;-;02;5;5;11;5;12000;1
2021;4;18;505;505005;-;02;11;2;11;3;182500;1
2021;4;18;505;505005;-;02;11;2;11;4;1100;1
2021;4;18;505;505005;-;02;11;2;11;5;9500;1
2021;4;18;505;505005;-;02;11;3;11;3;190000;1
2021;4;18;505;505005;-;02;11;3;11;4;3500;1
2021;4;18;505;505005;-;02;11;3;11;5;2500;1
2021;5;2;601;601004;-;02;1;3;11;2;96088;1
2021;5;2;601;601004;-;02;1;3;11;4;1800;1
2021;5;2;601;601004;-;02;1;3;11;5;18000;1
2021;5;2;601;601004;-;02;12;8;11;2;20313793;1
2021;5;2;601;601004;-;02;12;8;11;3;155202802;2
2021;5;2;601;601004;-;02;12;8;11;5;3886017;2
2021;5;2;602;602002;-;01;5;2;11;3;78000;1
2021;5;2;602;602002;-;01;5;2;11;4;700;1
2021;5;3;601;601003;-;02;12;6;11;2;1655030;1
2021;5;3;601;601003;-;02;12;6;11;4;3000;1
2021;5;3;601;601003;-;02;12;6;11;5;150000;1
2021;5;4;602;602005;-;02;5;7;11;2;4921079;1
2021;5;4;602;602005;-;02;5;7;11;5;233142;1
2021;5;11;601;601007;-;02;5;4;11;2;564500;1
2021;5;11;601;601007;-;02;5;4;11;4;1730;1
2021;5;11;601;601007;-;02;5;4;11;5;26720;1
2021;5;11;601;601007;-;02;5;5;11;2;759278;1
2021;5;11;601;601007;-;02;5;5;11;4;1200;1
2021;5;11;601;601007;-;02;5;5;11;5;45000;1
2021;5;13;601;601006;-;01;5;2;11;2;35000;1
2021;5;13;601;601006;-;01;5;2;11;4;1500;1
2021;5;13;601;601006;-;01;5;2;11;5;3000;1
2021;5;13;601;601006;-;02;5;2;11;3;47600;1
2021;5;13;601;601006;-;02;5;2;11;4;700;1
2021;5;13;601;601006;-;02;5;2;11;5;3000;1
2021;5;13;601;601006;-;02;8;2;11;2;10800;1
2021;5;13;601;601006;-;02;11;2;11;1;21900;1
2021;5;13;601;601006;-;02;11;2;11;2;141100;1
2021;5;13;601;601006;-;02;11;2;11;4;4000;1
2021;5;13;601;601006;-;02;11;2;11;5;9000;1
2021;5;15;601;601005;-;02;5;4;11;2;176000;1
2021;5;15;601;601005;-;02;5;4;11;4;720;1
2021;5;15;601;601005;-;02;5;4;11;5;2800;1
2021;5;15;601;601005;-;02;8;6;11;1;854030;1
2021;5;15;601;601005;-;02;8;6;11;4;3600;1
2021;5;15;601;601005;-;02;8;6;11;5;40000;1
2021;5;15;601;601005;-;02;11;2;11;2;205000;1
2021;5;15;601;601005;-;02;11;2;11;4;450;1
2021;5;15;601;601005;-;02;11;2;11;5;8500;1
2021;5;15;601;601005;-;02;12;4;11;2;446462;1
2021;5;15;601;601005;-;02;12;4;11;4;1000;1
2021;5;15;601;601005;-;02;12;4;11;5;36000;1
2021;5;15;601;601005;-;02;12;6;11;2;3699245;1
2021;5;15;601;601005;-;02;12;6;11;4;2500;1
2021;5;15;601;601005;-;02;12;6;11;5;15000;1
2021;6;2;701;701001;-;02;5;3;11;2;166061;1
2021;6;2;701;701001;-;02;5;3;11;4;1200;1
