fecha,lluvia,lluvia_n,lluvia3_anom,lluvia6_anom,gw,gw_z,thi_dias,t
2005-02-01,88.65470261760504,101.98975304828137,-3.059114065231383,-2.2908269628204136,0.6737356303104225,0.4343164789440777,10.391023826415394,22.73765722034484
2005-03-01,126.36717856933433,113.662778954528,16.287682566827243,1.9417518964311098,0.6415066536950248,-0.5798730128662521,5.5665146403602845,20.625824419908763
2005-04-01,179.99698475714115,109.32177097655091,21.55387743663193,11.643662312022762,0.7145627213743708,0.6308045669237456,0.05575899170218383,15.88163422247959
2005-05-01,128.52660218865313,97.0420434080879,35.892071023681396,16.567599380217636,0.7422060083648344,0.5919404407445239,0.010327222170998357,13.744637114269272
2005-06-01,182.39526061174993,88.73324635873176,66.35843350011166,40.368136549186275,0.8179478490528698,1.3305842183493528,0,13.270726594766504
2005-07-01,77.24797502709289,85.46243252895226,43.1105653527849,31.36076941926167,0.8397789566768068,1.1791306952528982,0,11.005670758592096
2005-08-01,81.85105523439333,79.70051013006047,34.50154261644689,35.276918821728565,0.8282320567390337,0.8659561120110656,0,12.093854114143994
2005-09-01,92.90963366433918,91.84184539197503,-1.9439809518923101,34.563489165218876,0.8280643642461697,0.8159366956726133,0,12.186958019608001
2005-10-01,60.98553059083788,117.23842032848478,-18.364988529708025,11.409901526874622,0.7794040392721474,0.4749695042972167,0.0012489740393554524,14.967798843018992
2005-11-01,39.18640718355036,98.25115911858865,-37.174803539909554,-4.748831113579177,0.6929640333873323,-0.12441945583144413,4.147072978194314,19.96433185440853
2005-12-01,59.59515591509845,110.25963881421481,-50.95395944700773,-29.339695110623243,0.6398790494125394,-0.4062215566001161,2.6314962737230165,20.404156428077588
2006-01-01,173.7644850711888,102.84894823025279,-12.465868973599514,-15.304458036928004,0.6544340738625292,0.30618337589682326,13.898677641368579,23.551269639476892
2006-02-01,67.8648165326855,101.98975304828137,-4.403032580143851,-20.584448751119165,0.6255082169830493,-0.6477015323334351,12.901402982331074,23.504190754568828
2006-03-01,125.77737130684848,113.662778954528,15.354777202879678,-18.17257352886945,0.6633143358240148,-0.032723199681369664,3.0871367353705232,20.035691719147376
