id,ejercicio,prod,venta,rem,dens,prod_chg,venta_chg,rem_chg,dens_chg,prod_cmp,venta_cmp,rem_cmp,dens_cmp
0404007,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0404007,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0404007,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0404007,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405001,2021,30954,30223,1,174.44912403554517,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405001,2022,41237,40512,1,232.40158066336423,33.220262324739934,34.04360917182279,0,33.22026232473994,ok,ok,ok,ok
0405001,2023,31337,30511,1,176.60761775220905,-24.007566020806557,-24.68651263823065,0,-24.00756602080656,ok,ok,ok,ok
0405001,2024,72815,72000,1,410.367415088461,132.36110667900564,135.98046606142046,0,132.36110667900562,ok,ok,ok,ok
0405001,2025,18700,18000,1,105.38859660995976,-74.31847833550779,-75,0,-74.3184783355078,ok,ok,ok,ok
0405002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405004,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405004,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405004,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405005,2021,9600,7800,0,47.45720323130244,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405005,2022,9600,7800,0,47.45720323130244,0,0,,0,ok,ok,sin_produccion,ok
0405005,2023,102215,99215,1,505.29562794662274,964.7395833333334,1171.9871794871794,,964.7395833333333,ok,ok,sin_base,ok
0405005,2024,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
0405005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405006,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0405006,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405006,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405006,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0405006,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406001,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0406001,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406001,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406001,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406001,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0406002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0406003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0406004,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406004,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406004,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406005,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0406005,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406005,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406005,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0406005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0501001,2021,32283,27283,1,659.693081742574,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501001,2022,41049,35049,1,838.8235700663173,27.153610259269584,28.464611662940293,0,27.15361025926959,ok,ok,ok,ok
0501001,2023,31380,25180,1,641.2405571068975,-23.554775999415334,-28.157722046278067,0,-23.55477599941533,ok,ok,ok,ok
0501001,2024,42613,37843,1,870.783424474067,35.796685787125554,50.28991262907069,0,35.796685787125554,ok,ok,ok,ok
0501001,2025,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
0501002,2021,8210263,5285290,9,31122.334370253753,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501002,2022,8448211,5710199,10,32024.314881564187,2.898177561425255,8.039464248887006,11.11111111111111,2.8981775614252543,ok,ok,ok,ok
0501002,2023,9239502,5984482,7,35023.83183810656,9.366373543463817,4.8033877628432915,-30,9.36637354346382,ok,ok,ok,ok
0501002,2024,7698488,4719808,6,29182.368175219974,-16.67853960094386,-21.13255583357089,-14.285714285714286,-16.678539600943864,ok,ok,ok,ok
0501002,2025,6070014,3170189,5,23009.37318818185,-21.153166699746755,-32.832246565962,-16.666666666666668,-21.153166699746752,ok,ok,ok,ok
0501003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0501003,2023,329568,325668,1,2137.9972190327735,,,,,sin_base,sin_base,sin_base,sin_base
0501003,2024,176839,172739,1,1147.2026720328934,-46.3421812797359,-46.958559023299806,0,-46.3421812797359,ok,ok,ok,ok
0501003,2025,257643,253943,0,1671.4001890452375,45.693540452049604,47.00965039742039,-100,45.69354045204961,ok,ok,ok,ok
0501004,2021,2934849,2795105,9,28404.063743065984,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501004,2022,2782437,2645422,7,26928.989501356045,-5.1931802964990705,-5.35518343675819,-22.22222222222222,-5.1931802964990705,ok,ok,ok,ok
0501004,2023,2493213,2340898,7,24129.820981263692,-10.394628881085179,-11.511358112240693,0,-10.394628881085186,ok,ok,ok,ok
0501004,2024,3127360,3000235,7,30267.22423794711,25.4349307500001,28.16598587379715,0,25.43493075000011,ok,ok,ok,ok
0501004,2025,2641665,2505640,6,25566.569539975106,-15.530511357822572,-16.485208658655072,-14.285714285714286,-15.530511357822578,ok,ok,ok,ok
0501005,2021,3397914,3270994,7,31577.930448284256,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501005,2022,3546758,3396012,7,32961.186610636934,4.3804522421697545,3.8220186279766946,0,4.38045224216977,ok,ok,ok,ok
0501005,2023,3271102,3126380,7,30399.42489575767,-7.772055494059646,-7.939665702005764,0,-7.772055494059655,ok,ok,ok,ok
0501005,2024,3007233,2856883,6,27947.20364193597,-8.066669886784332,-8.620097365003614,-14.285714285714286,-8.066669886784329,ok,ok,ok,ok
0501005,2025,3183328,3034828,4,29583.7122946831,5.855715203976546,6.2286414949439655,-33.333333333333336,5.855715203976548,ok,ok,ok,ok
0501006,2021,1137020,767300,2,16324.710170159018,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0501006,2022,1041453,1021953,2,14952.611546712124,-8.405041248175054,33.188192362830705,0,-8.405041248175062,ok,ok,ok,ok
0501006,2023,1055099,1007639,1,15148.533337869703,1.310284765611122,-1.4006514976716151,-50,1.31028476561113,ok,ok,ok,ok
0501006,2024,1043864,894164,1,14987.22736369006,-1.064828987611589,-11.261473603145571,0,-1.0648289876115913,ok,ok,ok,ok
0501006,2025,1079550,781010,1,15499.587398810194,3.418644574389001,-12.654725531334297,0,3.4186445743889946,ok,ok,ok,ok
0502001,2021,3088803,2968022,7,22004.366349399435,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502001,2022,2863305,2768476,7,20397.93803297496,-7.3004979598893165,-6.723198143409988,0,-7.3004979598893165,ok,ok,ok,ok
0502001,2023,2658162,2592243,5,18936.516982161796,-7.164552850639383,-6.365704452558014,-28.571428571428573,-7.164552850639382,ok,ok,ok,ok
0502001,2024,1507941,1493426,4,10742.441715214514,-43.27129046310947,-42.38865723622361,-20,-43.271290463109466,ok,ok,ok,ok
0502001,2025,1455399,1404244,2,10368.137035786869,-3.4843538308196407,-5.971638367083471,-50,-3.4843538308196513,ok,ok,ok,ok
0502002,2021,2593728,2500938,6,25584.862828880723,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502002,2022,2426087,2343787,5,23931.230686460087,-6.463322291311965,-6.283682362377636,-16.666666666666668,-6.463322291311964,ok,ok,ok,ok
0502002,2023,2469720,2397320,5,24361.632147142376,1.798492799310165,2.2840386093104876,0,1.7984927993101654,ok,ok,ok,ok
0502002,2024,2303758,2233358,5,22724.561874235307,-6.719871078502826,-6.839387315836017,0,-6.719871078502832,ok,ok,ok,ok
0502002,2025,2363139,2290539,4,23310.303609545168,2.577571081684795,2.560315005476059,-20,2.5775710816848094,ok,ok,ok,ok
0502003,2021,9324514,7843544,20,33149.53035858076,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502003,2022,9388246,7987591,21,33376.10365439147,0.6834887051486008,1.8365040089020983,5,0.683488705148594,ok,ok,ok,ok
0502003,2023,9424538,8092673,20,33505.12515146613,0.38656848148205747,1.3155656067016952,-4.761904761904762,0.38656848148206213,ok,ok,ok,ok
0502003,2024,9788238,8033697,19,34798.11309608349,3.859075107978768,-0.7287579765054142,-5,3.859075107978776,ok,ok,ok,ok
0502003,2025,9389971,7785107,18,33382.236192759534,-4.068832408856426,-3.09434124787131,-5.2631578947368425,-4.06883240885643,ok,ok,ok,ok
0502004,2021,26170490,25066627,30,97655.33729180167,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502004,2022,26949102,25981498,29,100560.73254727623,2.9751525477742296,3.649757105333717,-3.3333333333333335,2.975152547774238,ok,ok,ok,ok
0502004,2023,28340634,27357099,30,105753.24238611896,5.163556099197665,5.294540753577796,3.4482758620689653,5.163556099197661,ok,ok,ok,ok
0502004,2024,25748971,24675145,28,96082.43666518356,-9.144689564813547,-9.803502922586931,-6.666666666666667,-9.14468956481355,ok,ok,ok,ok
0502004,2025,26529235,25546818,25,98993.99636837025,3.0302725495321736,3.5325952491869854,-10.714285714285714,3.0302725495321727,ok,ok,ok,ok
0502005,2021,14782534,14458588,13,118467.6213633628,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502005,2022,15706321,15422421,14,125870.8749960889,6.249178929674709,6.666162698598231,7.6923076923076925,6.249178929674715,ok,ok,ok,ok
0502005,2023,16008169,15688649,12,128289.89291096658,1.9218249773451084,1.7262399982467085,-14.285714285714286,1.9218249773451128,ok,ok,ok,ok
0502005,2024,16305332,16013972,10,130671.36511101028,1.856320982118567,2.073620233329205,-16.666666666666668,1.8563209821185596,ok,ok,ok,ok
0502005,2025,17081380,16748075,12,136890.6344611633,4.75947377213785,4.584140649178106,20,4.759473772137856,ok,ok,ok,ok
0502006,2021,15114880,14664724,19,70315.98856701628,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0502006,2022,14711803,14318603,19,68440.83258009297,-2.6667562031587417,-2.360228532088296,0,-2.666756203158748,ok,ok,ok,ok
0502006,2023,15005325,14601151,18,69806.32735055544,1.9951463461004746,1.9732930649728888,-5.2631578947368425,1.9951463461004695,ok,ok,ok,ok
0502006,2024,13982740,13629523,15,65049.15592949207,-6.814814074336944,-6.654461692780247,-16.666666666666668,-6.814814074336935,ok,ok,ok,ok
0502006,2025,14103462,13827634,16,65610.76718752306,0.8633644049735603,1.4535431650836204,6.666666666666667,0.8633644049735646,ok,ok,ok,ok
0503001,2021,3353833,3224503,6,15871.615823856291,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503001,2022,3223605,3136685,5,15255.327300990319,-3.8829601831695255,-2.7234584678631095,-16.666666666666668,-3.8829601831695184,ok,ok,ok,ok
0503001,2023,3406737,3316347,5,16121.977712341883,5.680968977278543,5.727766734625887,0,5.680968977278542,ok,ok,ok,ok
0503001,2024,3304211,3152436,5,15636.78561006467,-3.009507337960048,-4.9425165701900315,0,-3.0095073379600517,ok,ok,ok,ok
0503001,2025,3572460,3235060,5,16906.242101527907,8.118398007875404,2.6209572533748506,0,8.118398007875399,ok,ok,ok,ok
0503002,2021,11819156,11341696,18,57174.38949381085,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503002,2022,10795318,10367112,15,52221.64053351586,-8.662530556327372,-8.592930016815828,-16.666666666666668,-8.662530556327363,ok,ok,ok,ok
0503002,2023,11495328,11091628,13,55607.89285048016,6.4843851751287,6.98860010386692,-13.333333333333334,6.484385175128686,ok,ok,ok,ok
0503002,2024,11946456,11502643,12,57790.19486794773,3.9244465229700274,3.7056327529195894,-7.6923076923076925,3.9244465229700314,ok,ok,ok,ok
0503002,2025,11912651,11450631,12,57626.665404690095,-0.28297094971094355,-0.4521743394105163,0,-0.2829709497109378,ok,ok,ok,ok
0503003,2021,27014708,24957430,26,119265.0640694915,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503003,2022,27516828,25879396,24,121481.83331869356,1.8586911988832158,3.694154406122746,-7.6923076923076925,1.858691198883208,ok,ok,ok,ok
0503003,2023,27563914,26180195,23,121689.70951734713,0.17111710695724086,1.1623107432646418,-4.166666666666667,0.1711171069572428,ok,ok,ok,ok
0503003,2024,26405926,24989411,24,116577.40132539102,-4.201101483628196,-4.5484153192900205,4.3478260869565215,-4.201101483628192,ok,ok,ok,ok
0503003,2025,26832052,25474346,21,118458.67076912057,1.6137513980763258,1.9405619444171773,-12.5,1.6137513980763227,ok,ok,ok,ok
0503004,2021,18393767,17933304,17,90385.76154510147,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503004,2022,17222310,16621109,16,84629.29887694112,-6.368771551797954,-7.317084459171606,-5.882352941176471,-6.368771551797951,ok,ok,ok,ok
0503004,2023,14548767,14135332,13,71491.68437532352,-15.52371894362603,-14.955542376865466,-18.75,-15.523718943626033,ok,ok,ok,ok
0503004,2024,14693865,14377940,11,72204.68640631973,0.9973216286988443,1.716323323711109,-15.384615384615385,0.9973216286988431,ok,ok,ok,ok
0503004,2025,17618208,17193599,13,86574.71561643676,19.901795749450535,19.583187855840265,18.181818181818183,19.901795749450546,ok,ok,ok,ok
0503005,2021,6730705,5676565,7,34151.11465465772,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503005,2022,6348696,5689156,6,32212.82837437785,-5.67561644731124,0.2218066735781234,-14.285714285714286,-5.675616447311243,ok,ok,ok,ok
0503005,2023,6466066,5881686,6,32808.35534027773,1.8487261006039666,3.384157509479438,0,1.8487261006039677,ok,ok,ok,ok
0503005,2024,6147485,5511375,7,31191.898184928403,-4.926967958570172,-6.296000840575305,16.666666666666668,-4.926967958570172,ok,ok,ok,ok
0503005,2025,7701230,7016770,6,39075.48892900367,25.274482166284262,27.314327186954255,-14.285714285714286,25.274482166284255,ok,ok,ok,ok
0503006,2021,13815722,11810984,7,66045.70143599382,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503006,2022,16323043,14141982,8,78031.884580834,18.148316823398734,19.735849273862364,14.285714285714286,18.148316823398755,ok,ok,ok,ok
0503006,2023,18134784,16212066,10,86692.86553900244,11.099284612556618,14.637863348998748,25,11.099284612556607,ok,ok,ok,ok
0503006,2024,17921201,15748086,9,85671.83753555796,-1.1777532062140912,-2.861942456933003,-10,-1.1777532062140923,ok,ok,ok,ok
0503006,2025,18698068,17556337,11,89385.63012182138,4.334904786794144,11.482354109572427,22.22222222222222,4.334904786794156,ok,ok,ok,ok
0503007,2021,8859266,7397912,10,42239.494826254195,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0503007,2022,9351883,8097248,9,44588.210083570644,5.560471939774694,9.45315380880443,-10,5.560471939774697,ok,ok,ok,ok
0503007,2023,8991482,7690701,8,42869.87854517042,-3.8537800355286738,-5.020804599291019,-11.11111111111111,-3.8537800355286707,ok,ok,ok,ok
0503007,2024,9550588,8358083,7,45535.60220606148,6.218174045168527,8.67777852760106,-12.5,6.218174045168534,ok,ok,ok,ok
0503007,2025,9990233,8872365,9,47631.755849364265,4.603329135337008,6.1531095108770755,28.571428571428573,4.6033291353370025,ok,ok,ok,ok
0504001,2021,19306874,18363909,26,101263.84721168765,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504001,2022,18560744,17494962,28,97350.42268112632,-3.864582117229335,-4.7318193528404,7.6923076923076925,-3.8645821172293466,ok,ok,ok,ok
0504001,2023,17324915,16211117,27,90868.54482582086,-6.658294516642221,-7.338369754675661,-3.5714285714285716,-6.658294516642219,ok,ok,ok,ok
0504001,2024,16869909,15898732,25,88482.05501579771,-2.6263101435129697,-1.9269801087735041,-7.407407407407407,-2.6263101435129568,ok,ok,ok,ok
0504001,2025,16935606,15929635,21,88826.63337531185,0.38943304317764843,0.19437399158624727,-16,0.3894330431776462,ok,ok,ok,ok
0504002,2021,47019255,45294865,43,215252.1743526929,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504002,2022,52815299,51313088,42,241786.22032266585,12.326958391833303,13.286766612506737,-2.3255813953488373,12.326958391833308,ok,ok,ok,ok
0504002,2023,59326042,57897323,42,271592.12829380605,12.327380746249302,12.83149242548022,0,12.327380746249291,ok,ok,ok,ok
0504002,2024,59583662,57381385,38,272771.50183251355,0.43424437450251613,-0.8911258297728204,-9.523809523809524,0.4342443745025125,ok,ok,ok,ok
0504002,2025,58689850,56716728,38,268679.66804096306,-1.500095781289844,-1.1583146694698987,0,-1.5000957812898428,ok,ok,ok,ok
0504003,2021,7330278,7126691,8,71875.96660159246,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504003,2022,7704919,7504171,8,75549.45401961224,5.110870283500844,5.296707826956437,0,5.1108702835008435,ok,ok,ok,ok
0504003,2023,7949325,7773075,8,77945.94123240674,3.172077474143466,3.5833938219158386,0,3.17207747414347,ok,ok,ok,ok
0504003,2024,8140998,7977811,8,79825.36274226313,2.411185855402817,2.6339125764256743,0,2.411185855402822,ok,ok,ok,ok
0504003,2025,7233053,7066700,8,70922.64111341318,-11.152748102873874,-11.420563861440186,0,-11.152748102873884,ok,ok,ok,ok
0504004,2021,15979121,14601866,22,110466.64243448336,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504004,2022,13871415,13183540,24,95895.67792028918,-13.190375115126797,-9.713320201678334,9.090909090909092,-13.190375115126791,ok,ok,ok,ok
0504004,2023,12836680,12237835,23,88742.36196132966,-7.45947691709894,-7.173376801678456,-4.166666666666667,-7.45947691709894,ok,ok,ok,ok
0504004,2024,14291829,13690309,24,98802.07827938595,11.33586721800341,11.868716974857072,4.3478260869565215,11.335867218003404,ok,ok,ok,ok
0504004,2025,14067952,13460637,21,97254.37484136174,-1.566468504486025,-1.6776246613571688,-12.5,-1.5664685044860274,ok,ok,ok,ok
0504005,2021,24158669,23345202,30,134688.5117072299,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504005,2022,25540926,24891278,30,142394.81945650617,5.721577624992503,6.6226713309227305,0,5.72157762499251,ok,ok,ok,ok
0504005,2023,25083934,24513602,27,139847.0146771075,-1.789253843028244,-1.517302566786647,-10,-1.7892538430282412,ok,ok,ok,ok
0504005,2024,28457707,27588536,28,158656.3482628293,13.44993572379835,12.543786914709637,3.7037037037037037,13.44993572379834,ok,ok,ok,ok
0504005,2025,25898973,24945392,28,144390.98975675073,-8.991356893231067,-9.580588110945794,0,-8.991356893231055,ok,ok,ok,ok
0504006,2021,7361863,5978412,13,66113.88043988262,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504006,2022,9329922,7612652,12,83788.21333967103,26.733165232767846,27.335687135647394,-7.6923076923076925,26.733165232767856,ok,ok,ok,ok
0504006,2023,11319149,10014805,14,101652.64738928406,21.320939231860674,31.55474596763388,16.666666666666668,21.320939231860667,ok,ok,ok,ok
0504006,2024,10962433,9810757,15,98449.12689793654,-3.151438328093393,-2.037463535236083,7.142857142857143,-3.1514383280933846,ok,ok,ok,ok
0504006,2025,11555750,10434258,11,103777.46419529589,5.412274811622566,6.355279210360628,-26.666666666666668,5.412274811622561,ok,ok,ok,ok
0504007,2021,10199188,9559673,10,84482.87580081086,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0504007,2022,10627805,10288210,10,88033.23655277623,4.202461999916072,7.620940590750332,0,4.20246199991608,ok,ok,ok,ok
0504007,2023,10861245,10470545,11,89966.88877361393,2.1965024762874368,1.7722713669336065,10,2.196502476287428,ok,ok,ok,ok
0504007,2024,10867559,10463284,11,90019.18949380914,0.058133298714834254,-0.0693469155617019,0,0.05813329871484042,ok,ok,ok,ok
0504007,2025,10541144,10198716,10,87315.3979856497,-3.003572375360465,-2.528536929705817,-9.090909090909092,-3.0035723753604637,ok,ok,ok,ok
0505001,2021,3169993,990143,3,10232.052338530098,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505001,2022,2776494,840564,5,8961.922605385813,-12.413245076566415,-15.106807804529245,66.66666666666667,-12.413245076566408,ok,ok,ok,ok
0505001,2023,2534515,773016,6,8180.866687336412,-8.715271850038214,-8.036032949305467,20,-8.715271850038214,ok,ok,ok,ok
0505001,2024,2664797,1056351,5,8601.388828163972,5.140312840918282,36.65318699742308,-16.666666666666668,5.1403128409182886,ok,ok,ok,ok
0505001,2025,2848022,1564572,7,9192.799531508483,6.875758266014259,48.11099719695442,40,6.875758266014252,ok,ok,ok,ok
0505002,2021,2512623,349702,1,19773.283193588628,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505002,2022,3143838,434693,1,24740.67899910384,25.121755233475138,24.303835837370105,0,25.121755233475135,ok,ok,ok,ok
0505002,2023,2976525,494325,1,23423.996261196524,-5.32193452716075,13.718187318406324,0,-5.321934527160746,ok,ok,ok,ok
0505002,2024,3079661,573111,1,24235.63307875887,3.4649801362326875,15.938097405553027,0,3.4649801362326857,ok,ok,ok,ok
0505002,2025,2442755,468295,1,19223.451503689408,-20.681042491365123,-18.28895275086327,0,-20.68104249136512,ok,ok,ok,ok
0505003,2021,5747840,3144337,5,33182.295673417015,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505003,2022,6483148,4514668,7,37427.230721544474,12.792770849571317,43.58092023851133,40,12.792770849571328,ok,ok,ok,ok
0505003,2023,6448571,4279104,5,37227.617608183675,-0.533336582783549,-5.2177480160224405,-28.571428571428573,-0.5333365827835481,ok,ok,ok,ok
0505003,2024,6931434,4905117,5,40015.18699698941,7.487907010716017,14.629534594158029,0,7.487907010716018,ok,ok,ok,ok
0505003,2025,7566775,6054916,3,43683.01228708872,9.166083093339704,23.4408068145979,-40,9.166083093339696,ok,ok,ok,ok
0505004,2021,3235074,1324479,4,32646.37307327728,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505004,2022,3402450,1329905,4,34335.42851358958,5.173792005994299,0.4096705195023855,0,5.17379200599431,ok,ok,ok,ok
0505004,2023,3579877,1261405,5,36125.91245159914,5.214683536863142,-5.150743850124633,25,5.214683536863133,ok,ok,ok,ok
0505004,2024,3579229,1135319,5,36119.37323495325,-0.018101180571287786,-9.995679420963132,0,-0.01810118057129368,ok,ok,ok,ok
0505004,2025,3784576,1152706,4,38191.60860622398,5.737185298845087,1.5314638440825883,-20,5.73718529884509,ok,ok,ok,ok
0505005,2021,6003263,3259561,6,46992.40568880119,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505005,2022,5774798,3649544,11,45204.024942248536,-3.8056803441728273,11.964279852409573,83.33333333333333,-3.805680344172816,ok,ok,ok,ok
0505005,2023,5466461,3584351,11,42790.421308213525,-5.339355593044121,-1.7863327582843227,0,-5.3393555930441305,ok,ok,ok,ok
0505005,2024,5815804,3869803,12,45525.01214332151,6.390661160849771,7.963840594852457,9.090909090909092,6.390661160849769,ok,ok,ok,ok
0505005,2025,6311913,4827703,12,49408.45942755102,8.530359688875347,24.753198031010882,0,8.530359688875352,ok,ok,ok,ok
0505006,2021,10314366,9221315,5,82782.79541766932,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0505006,2022,11100902,9488450,7,89095.51001172501,7.625635933415587,2.896929559395813,40,7.625635933415577,ok,ok,ok,ok
0505006,2023,10451025,8055688,6,83879.61649605486,-5.8542720222194555,-15.100063761731368,-14.285714285714286,-5.854272022219452,ok,ok,ok,ok
0505006,2024,12240415,9977385,5,98241.20753252025,17.121669884054434,23.855156753836543,-16.666666666666668,17.121669884054437,ok,ok,ok,ok
0505006,2025,12524836,10151196,7,100523.9620377888,2.3236221974500046,1.7420496452727845,40,2.323622197449998,ok,ok,ok,ok
0506001,2021,13783082,12239212,14,66002.10863155832,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0506001,2022,14755719,13315514,15,70659.70937231231,7.0567453636276705,8.793883135613633,7.142857142857143,7.056745363627666,ok,ok,ok,ok
0506001,2023,13406863,12488533,13,64200.534258913925,-9.141242117717205,-6.210657733527974,-13.333333333333334,-9.141242117717207,ok,ok,ok,ok
0506001,2024,13249460,12505014,13,63446.78920356758,-1.1740479484276076,0.1319690631397619,0,-1.1740479484276076,ok,ok,ok,ok
0506001,2025,12613781,11703906,12,60402.75635135062,-4.797772890366852,-6.406294307227485,-7.6923076923076925,-4.797772890366849,ok,ok,ok,ok
0506002,2021,12699460,12209882,12,155256.03955529947,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0506002,2022,12473215,12011732,12,152490.1028407314,-1.7815324431117543,-1.6228658065655344,0,-1.7815324431117605,ok,ok,ok,ok
0506002,2023,13024645,12184970,10,159231.55782322504,4.420913132660665,1.442239970055942,-16.666666666666668,4.42091313266067,ok,ok,ok,ok
